"","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene"
"TUBG2",7.57691278171918,-0.0270198899312467,0.16386583904813,0.83252994494409,0.928220601491132,"TUBG2"
"TUBGCP2",10.8012119873123,0.230772734246441,0.168418111185559,0.0826450888120209,0.252038324273251,"TUBGCP2"
"TUBGCP3",4.20319523086164,-0.254646117198922,0.266082456461568,0.116780646039047,0.316164688576986,"TUBGCP3"
"TUBGCP4",10.2659974084637,0.198424649766949,0.174223928990831,0.138918434366767,0.352277556425936,"TUBGCP4"
"TUBGCP5",3.74495627395249,-0.0165134056185096,0.197317785746211,0.901263964520142,0.957187884388811,"TUBGCP5"
"TUBGCP6",2.54147143577102,-0.0327636871670894,0.215195795323747,0.784511633906275,0.905551918235249,"TUBGCP6"
"TUFM",60.401120834942,0.0532088970228479,0.0719433191904006,0.441189709832838,0.689945106630248,"TUFM"
"TUFT1",2.96761213015383,0.0237751408898381,0.207047671805845,0.850788201739542,0.935045655435368,"TUFT1"
"TUG1",17.7276965089847,0.0916897514476069,0.127243195811396,0.406831897763053,0.659689117497512,"TUG1"
"TULP1",0.0260150687389901,-0.00396265874284554,0.259789497278913,0.946971016090346,NA,"TULP1"
"TULP2",0.0841179456535882,-0.0142127667391798,0.259854301536818,0.963696451734988,NA,"TULP2"
"TULP3",8.77898837605261,0.296671867963649,0.186999161992599,0.0372687278426961,0.146158935470374,"TULP3"
"TULP4",13.4704400234261,0.113997722705958,0.141533081030575,0.335903959801313,0.592957446086758,"TULP4"
"TUNAR",0.0220407173140685,-0.0020055779926682,0.259768074405498,0.937066733944464,NA,"TUNAR"
"TUSC1",4.64815343060191,-0.126656068804946,0.206558916412584,0.364118714857311,0.619602103477852,"TUSC1"
"TUSC2",28.5986454778729,-0.0116648967461181,0.104362344695459,0.898652950975486,0.95618680448432,"TUSC2"
"TUSC3",10.4041527027615,0.218990490363649,0.162751444100428,0.107127367851782,0.297652255950369,"TUSC3"
"TUSC8",0.0217831397954235,-0.00328051261509974,0.259773125268194,0.94313370459125,NA,"TUSC8"
"TUT1",2.4459013266259,0.655453427943837,0.351766042325928,0.00381688811244992,0.0254210001814359,"TUT1"
"TUT4",8.18121803295694,0.111564596167934,0.175064159265337,0.387636210229171,0.642790452206828,"TUT4"
"TUT7",2.41622512180711,0.0203874778944829,0.217043539486762,0.879503124011751,0.946882045538545,"TUT7"
"TVP23A",0.4617812736466,0.0465696228618938,0.253462469393524,0.538554428001939,NA,"TVP23A"
"TVP23B",2.07425173593662,0.0348596004534619,0.220646627521287,0.772011264757995,0.898323503692224,"TVP23B"
"TVP23C",0.522455423597605,-0.0773497703119754,0.263834915935505,0.360158331817601,0.617070948195184,"TVP23C"
"TWF1",6.94398913606006,0.184734885783802,0.183777409680391,0.181414257880203,0.414174842485033,"TWF1"
"TWF1P1",0.0105087338960472,-0.00181345443271941,0.259807148267257,0.954681885190932,NA,"TWF1P1"
"TWF2",8.39229043366934,0.0445623860247843,0.161504534369176,0.718360674354678,0.869427190385398,"TWF2"
"TWF2-DT",0.14815856613219,0.00428011759269476,0.257692983879589,0.823200677854385,NA,"TWF2-DT"
"TWIST1",7.12675106365699,-0.0626355377246308,0.172882435073793,0.632492482193103,0.82204420645366,"TWIST1"
"TWNK",0.762086231489655,0.162051720498323,0.309434386358711,0.104643929453989,0.292756343442437,"TWNK"
"TWSG1",6.17427427041943,0.0316168047499427,0.177582709038719,0.807179775300997,0.917190096916713,"TWSG1"
"TWSG1-DT",0.0360603386094229,-0.00441668480994857,0.25971775207342,0.927544521182921,NA,"TWSG1-DT"
"TXK",0.10971952999114,0.0746955189928431,0.272868985314893,0.48277965004524,NA,"TXK"
"TXLNA",15.9431582647421,0.167792443040682,0.135508927316043,0.158120838927527,0.381873734211385,"TXLNA"
"TXLNB",1.71845332741454,0.061547208952622,0.231151025460333,0.586846077567762,0.796022695620487,"TXLNB"
"TXLNG",8.00648877404797,0.445207498877587,0.197363597398881,0.00425579182618252,0.0277657719549181,"TXLNG"
"TXN",98.8758616324075,0.31139586244307,0.0780284333747056,2.69740121096465e-05,0.000369673253106168,"TXN"
"TXN2",64.5814220415651,-0.098165345094064,0.0754869238184132,0.174018257175922,0.404606115973068,"TXN2"
"TXNDC11",3.24477738944818,-0.263541645020055,0.305483756182654,0.114601547710986,0.312145934564173,"TXNDC11"
"TXNDC11-AS1",0.220536883596958,0.0185268062963662,0.256419515271055,0.671409365034548,NA,"TXNDC11-AS1"
"TXNDC12",0.0273157505215262,-0.00460257741123437,0.25978035635779,0.948639602997981,NA,"TXNDC12"
"TXNDC12-AS1",0.0102542803155007,-0.00180552320646079,0.259806749527563,0.954681885190932,NA,"TXNDC12-AS1"
"TXNDC15",15.9748367602793,0.142250409114704,0.133616073105052,0.21127130443808,0.452849764079304,"TXNDC15"
"TXNDC16",1.25146731825398,0.0442593455661756,0.2371372955446,0.683594368362034,0.850925175458865,"TXNDC16"
"TXNDC17",74.5244399356202,-0.0992199256574477,0.0769810890637785,0.159750378079255,0.384066406767649,"TXNDC17"
"TXNDC9",16.200294963216,-0.322321089340377,0.158903941275156,0.0159036158888979,0.078127056422579,"TXNDC9"
"TXNIP",50.2500668740991,0.336749354762881,0.0922119790784878,0.000112083497762464,0.00130482331458294,"TXNIP"
"TXNL1",42.6139184709053,0.330398654472227,0.0927933954667572,0.000147490299746596,0.0016641932386654,"TXNL1"
"TXNL4A",16.1781892198298,-0.10876517569108,0.136652435426791,0.362323612914728,0.618398008092412,"TXNL4A"
"TXNL4B",2.91946333155377,0.230491501397386,0.270503526767761,0.119717009639823,0.320664189541965,"TXNL4B"
"TXNP1",0.287120930197247,-0.0903969734794234,0.276849194424018,0.425174912243437,NA,"TXNP1"
"TXNP4",0.0194394836795061,-0.00293964354672849,0.259796358133736,0.948963357551487,NA,"TXNP4"
"TXNRD1",37.3176426587979,0.775424017680505,0.100200351011465,1.14827416606065e-15,6.30848789659782e-14,"TXNRD1"
"TXNRD2",0.0859230746940531,-0.0147752703613841,0.259827936371177,0.948907848840489,NA,"TXNRD2"
"TXNRD3",1.25385096651956,0.0280817610861431,0.234233621080339,0.787885555836542,0.907063339859035,"TXNRD3"
"TYK2",8.86763562442132,0.0559853748930142,0.154237994771664,0.641931655286491,0.828067482329472,"TYK2"
"TYMP",0.126596363435914,0.00165540604918057,0.257604819809882,0.823634895552174,NA,"TYMP"
"TYMS",39.1951720300593,-0.548816881260643,0.118934463463518,7.98198904034375e-07,1.45961343192681e-05,"TYMS"
"TYMSOS",3.87475687572518,-1.167551233998,0.44269863582832,0.000929049565609662,0.00789221646518241,"TYMSOS"
"TYRO3",4.00021880899535,1.66066793527999,0.25306881133159,1.76052492457171e-12,7.1448916374312e-11,"TYRO3"
"TYROBP",0.139375039888987,-0.0306199733757743,0.261081875643505,0.910030441177538,NA,"TYROBP"
"TYRP1",0.0251847852456825,-0.00350645909608887,0.259770892343634,0.94145250652075,NA,"TYRP1"
"TYSND1",4.09204373618709,0.152322491157223,0.219256564528901,0.272877752936917,0.528773091038689,"TYSND1"
"TYW1",3.31735318580744,0.127035882093118,0.220173637421994,0.344303605689641,0.601789894857095,"TYW1"
"TYW1B",0.564576360009051,-0.109795907559713,0.27733142055536,0.210482089988549,0.451967088947931,"TYW1B"
"TYW3",15.1047376045542,-0.265865945593237,0.155465892346348,0.0406034687249395,0.155362603414983,"TYW3"
"TYW5",3.92115194301519,0.0676011530615851,0.202520298046542,0.60227164225302,0.805924550568743,"TYW5"
"U2AF1",0.127630415807413,0.0201289888747787,0.257919281802225,0.683063083774481,NA,"U2AF1"
"U2AF1L4",2.52190397913161,-0.172592696165611,0.263378283204793,0.220853121388553,0.466422055304645,"U2AF1L4"
"U2AF2",12.0273482782934,0.12962614620526,0.149323975964438,0.249546656248887,0.501685280004354,"U2AF2"
"U2SURP",22.1760129727613,0.109127235626617,0.117339013071018,0.29312651802412,0.549174236272264,"U2SURP"
"U2SURPP1",0.017339797961067,-0.00270174649437093,0.25979562960912,0.950230370229858,NA,"U2SURPP1"
"UACA",24.1934223067797,0.322003163028316,0.137302840290096,0.00697994722242486,0.0416380825060821,"UACA"
"UAP1",3.16945686046739,-0.0286425840381574,0.207670744524308,0.813836287835625,0.919852154995957,"UAP1"
"UAP1L1",1.21169552358973,-0.0635901408917032,0.24297162809937,0.539776188559249,0.76328248041631,"UAP1L1"
"UBA1",25.0656067192444,0.0306029831721381,0.106479499192885,0.752424847195111,0.887850028377573,"UBA1"
"UBA2",4.51773949952092,-0.00935124831276182,0.188143369069307,0.918263624540872,0.964197507933604,"UBA2"
"UBA3",47.6199288684699,-0.0256597547500062,0.085048068188994,0.740372304036238,0.880982120219418,"UBA3"
"UBA5",16.5103755372372,-0.269489885124202,0.147056654708894,0.0287783022246324,0.121111342068214,"UBA5"
"UBA52",174.696631243164,0.0954281994258986,0.0491583036055865,0.0478453878553215,0.174222374846106,"UBA52"
"UBA5P1",0.0115623822204002,-0.00138337967322134,0.259797875716456,0.950558723077015,NA,"UBA5P1"
"UBA6",6.20074250053888,-0.0627177000959065,0.182594762894855,0.649410373197779,0.831829760252623,"UBA6"
"UBA6-DT",1.94946206055923,0.1625242240012,0.260487858197102,0.217814719860178,0.462526763239316,"UBA6-DT"
"UBA7",1.0181375443988,0.089765225213403,0.255765683592508,0.379973521460704,0.635509421727439,"UBA7"
"UBAC1",17.3465935870777,-0.236835045342933,0.142059965106462,0.0523827695157858,0.1861659952763,"UBAC1"
"UBAC2",19.1892283808764,-0.110361441554729,0.128047113707753,0.325297022811228,0.582646845932248,"UBAC2"
"UBAC2-AS1",3.01135538464874,0.0174542265877055,0.211368194676651,0.888165706046012,0.950987390913874,"UBAC2-AS1"
"UBALD1",3.82544421130501,0.132929857948468,0.215610031480783,0.323984396793118,0.581296020543955,"UBALD1"
"UBALD2",3.99859871688349,0.312257755403374,0.280522555776476,0.0588768822065896,0.201279866165869,"UBALD2"
"UBAP1",18.4453265965256,0.344066548227417,0.129274346584632,0.00226442422384412,0.0167089273666762,"UBAP1"
"UBAP1L",0.146951009191293,-0.00127838068037061,0.257424722587792,0.83332149388874,NA,"UBAP1L"
"UBAP2",7.04828423904825,0.131434960286117,0.17494862239528,0.31870606659617,0.575188785518063,"UBAP2"
"UBAP2L",15.9627980181892,0.0546746680376862,0.129924254202525,0.626169115740269,0.817523265204974,"UBAP2L"
"UBASH3B",0.171014645484885,-0.0160461524403169,0.257488042337035,0.98170663954053,NA,"UBASH3B"
"UBB",450.653476603433,0.277378336252352,0.0479309031448929,4.36106272794425e-09,1.13595300580262e-07,"UBB"
"UBBP4",0.0132707025382017,-0.00144736400184159,0.259794367594798,0.94891563393582,NA,"UBBP4"
"UBC",112.743092514383,0.443832227710327,0.0684384034836164,1.5349828303383e-11,5.56530806584617e-10,"UBC"
"UBE2A",21.8802398457773,-0.149539498477717,0.12732561772458,0.178267351881791,0.40971530033336,"UBE2A"
"UBE2B",423.214917359552,0.281855812953008,0.0446145311038871,1.6347850675542e-10,5.31452995733834e-09,"UBE2B"
"UBE2C",21.5808016677336,-0.893763361218736,0.178949787994192,6.93171620076965e-08,1.53535073101907e-06,"UBE2C"
"UBE2CP5",1.88221259346762,0.165136361731145,0.266094356933802,0.206521869515008,0.447633816185981,"UBE2CP5"
"UBE2D1",12.6988051548021,0.198835852296356,0.145131193510071,0.0987000865749995,0.282419834755828,"UBE2D1"
"UBE2D2",64.5272478015938,-0.342415788559968,0.0862929080034695,2.61603315330629e-05,0.000359697410948048,"UBE2D2"
"UBE2D3",84.7648108857141,-0.0319584760956317,0.069828820864764,0.633180282740621,0.822339632631199,"UBE2D3"
"UBE2D3-AS1",2.19401571928763,-0.0977059008445176,0.234377837736082,0.438176424332163,0.688615745679259,"UBE2D3-AS1"
"UBE2D3P1",0.0379343181490264,0.0118618157336796,0.259364501591908,0.864701209264874,NA,"UBE2D3P1"
"UBE2D3P2",0.0410586151291894,-0.00401061894487404,0.259704176687367,0.918512771030799,NA,"UBE2D3P2"
"UBE2D4",32.4154538793768,0.0825903664089062,0.0986355962825674,0.413014727312432,0.665737308196683,"UBE2D4"
"UBE2E1",34.6529407761847,0.524198965771109,0.0916860213976436,1.81377823050257e-09,5.02624315373411e-08,"UBE2E1"
"UBE2E1-AS1",0.15059291821367,0.0451833974752692,0.26151505079049,0.510962306543259,NA,"UBE2E1-AS1"
"UBE2E2",23.7392666681106,0.0971528458190664,0.112491520525444,0.335143826331003,0.592449871031173,"UBE2E2"
"UBE2E2-DT",0.0201518923732727,-0.00300274503074002,0.259796626838607,0.948562126909279,NA,"UBE2E2-DT"
"UBE2E3",89.9788175350987,0.0968044106555647,0.0635490839559893,0.117396261436758,0.317148886651462,"UBE2E3"
"UBE2E4P",0.148549309228335,-0.000732325842683657,0.25776417893954,0.85368377233848,NA,"UBE2E4P"
"UBE2F",13.1234123697894,0.16722460842451,0.143996450160941,0.170938309451188,0.400699608481067,"UBE2F"
"UBE2G1",42.8940908595048,0.145006178552449,0.0895068857003938,0.0846741773203865,0.256263128426217,"UBE2G1"
"UBE2G2",43.2886442117502,-0.165797246509482,0.0924970501981638,0.054888687555087,0.192343522208657,"UBE2G2"
"UBE2H",30.0854964674247,-0.134399941196732,0.116674786587035,0.201907672692163,0.442080027883728,"UBE2H"
"UBE2H-DT",0.0467836916718664,-0.00576936276444011,0.259747039331366,0.939587032413751,NA,"UBE2H-DT"
"UBE2I",62.4564434611393,0.116629958795156,0.0721996614197106,0.0935028437197224,0.273190728480684,"UBE2I"
"UBE2J1",8.6549279785321,-0.123758649575613,0.17122160408468,0.356670201908299,0.613266066722469,"UBE2J1"
"UBE2J2",18.0385251204627,-0.0013253969391472,0.12629278784488,0.986760233698102,0.995463916298278,"UBE2J2"
"UBE2K",44.544250570199,-0.181034436924286,0.0946375868830438,0.0375238581246836,0.146976232586128,"UBE2K"
"UBE2L3",38.1920867405179,0.365140984549582,0.105914234830217,0.000173750410810058,0.00191854954058601,"UBE2L3"
"UBE2L5",0.0925247466264476,0.00858142329110177,0.258507370709577,0.808937728231127,NA,"UBE2L5"
"UBE2L6",14.168652087365,0.389102029650847,0.151705773062037,0.0026783123690349,0.0190479637732211,"UBE2L6"
"UBE2M",13.3104223493025,-0.130822775935051,0.148954776600001,0.288808844562537,0.544463983231094,"UBE2M"
"UBE2N",38.8736627033563,-0.291828799340064,0.106099971211014,0.00273458924358291,0.0193497566217754,"UBE2N"
"UBE2O",3.51719155316557,-0.176679929290892,0.24516268101523,0.230501572175565,0.477907099462885,"UBE2O"
"UBE2Q1",4.55645330954768,0.271300741211272,0.235931199761943,0.0774929944211445,0.241620659928728,"UBE2Q1"
"UBE2Q1-AS1",0.0550498536680724,-0.00673482113880437,0.259695722685742,0.920728611648666,NA,"UBE2Q1-AS1"
"UBE2Q2",10.458882905803,0.0610677958899778,0.154483024520723,0.597754844596277,0.803758529005317,"UBE2Q2"
"UBE2Q2P1",2.3796444205552,0.0653387840221672,0.224799743795254,0.59883416548385,0.804048306931944,"UBE2Q2P1"
"UBE2Q2P13",0.769579186149249,-0.0946077761266864,0.262342800549583,0.323951929717009,0.581296020543955,"UBE2Q2P13"
"UBE2Q2P16",0.698421436498837,0.0583680853047727,0.250261259089755,0.511987489038185,0.744574569366479,"UBE2Q2P16"
"UBE2Q2P2",1.25602046450239,0.0271660801579885,0.230613739357936,0.800625003947247,0.913703118165849,"UBE2Q2P2"
"UBE2QL1",0.958078391487997,0.0333241869174828,0.239482285634813,0.739540798008126,0.880693532628031,"UBE2QL1"
"UBE2R2",25.1712508219863,0.123154260327535,0.118224332770977,0.240566680845421,0.489419374468991,"UBE2R2"
"UBE2R2-AS1",0.0481766020278614,-0.00755739576769564,0.25974872335515,0.93960352264256,NA,"UBE2R2-AS1"
"UBE2S",6.49195093803215,-0.547724420265411,0.280343542461056,0.00787423477281415,0.0456313899939082,"UBE2S"
"UBE2SP1",0.58372932926122,-0.278352956040145,0.493157200869815,0.0220014807413849,0.0994612393846079,"UBE2SP1"
"UBE2SP2",0.14241657136034,-0.0323717133730833,0.261520797942675,0.84526336414641,NA,"UBE2SP2"
"UBE2T",56.3827743017564,-0.647094715181348,0.106761042703555,1.89372471125272e-10,6.04359285542453e-09,"UBE2T"
"UBE2V1",0.465636223465141,0.0325061597858293,0.251644079946429,0.642528884179284,NA,"UBE2V1"
"UBE2V1P1",0.0255623375655601,-0.00353246184299222,0.259770843600712,0.941279111157122,NA,"UBE2V1P1"
"UBE2V1P2",0.31732876942512,0.088730856951812,0.271616458980574,0.245225401228199,NA,"UBE2V1P2"
"UBE2V2",65.3994670328483,0.00534887419478706,0.0831059913172593,0.952136188112024,0.979771264825632,"UBE2V2"
"UBE2V2P2",0.044924904790147,0.0158294594475264,0.259533293794294,0.8410116791494,NA,"UBE2V2P2"
"UBE2V2P4",0.0502701716487141,-0.00268183223611367,0.259700074215757,0.901982326469494,NA,"UBE2V2P4"
"UBE2W",28.0003546798858,0.25592348280788,0.103397721155123,0.00699606921541904,0.0416947166268058,"UBE2W"
"UBE2Z",9.43852822222325,0.374273168243694,0.180160603465832,0.00921258066886285,0.05151609592843,"UBE2Z"
"UBE3A",19.5969688441657,0.286286110357783,0.120611435927281,0.00739175406972185,0.0435576852230307,"UBE3A"
"UBE3B",8.80287566733335,-0.293280307091719,0.204177520396878,0.0567243578517736,0.196022238660775,"UBE3B"
"UBE3C",3.88966957150024,0.417668168463359,0.275507341666105,0.0182915792813863,0.0867746451504981,"UBE3C"
"UBE3D",2.04642450248955,0.0984962582559484,0.232368017804828,0.426147760751593,0.677236973525618,"UBE3D"
"UBE4A",15.3415215323764,0.304535574192159,0.140915870816524,0.0115312198166107,0.0612386139775346,"UBE4A"
"UBE4B",5.03482945640679,1.18343382580161,0.211004278566094,9.07256999408397e-10,2.62395409415104e-08,"UBE4B"
"UBFD1",6.77453543366053,0.144517624907402,0.18840607193879,0.281717336412572,0.538399788759923,"UBFD1"
"UBIAD1",8.480562444629,0.0175920273202483,0.157627287105016,0.888323966140995,0.950987390913874,"UBIAD1"
"UBL3",7.68661375343407,0.194394295381717,0.180567779902254,0.152392269956869,0.373295784331654,"UBL3"
"UBL4A",13.755342543631,-0.0701093694475729,0.139673986369968,0.560324537513192,0.778032400856353,"UBL4A"
"UBL5",169.623051923932,0.0473067905842903,0.0573570932198658,0.405396222117407,0.65861181178449,"UBL5"
"UBL5P2",0.613903258464353,0.836299719903841,1.0648244873575,0.00643269112850087,0.0390587292894157,"UBL5P2"
"UBL7",24.0173362344623,0.170773666811184,0.111274533866709,0.0896211587596238,0.265988157196232,"UBL7"
"UBL7-DT",1.97812922504819,0.0338926181529535,0.223352972674867,0.770005897037062,0.897205634828321,"UBL7-DT"
"UBLCP1",9.24153015639328,0.049837010086704,0.155363525070524,0.653916338676252,0.834223772447913,"UBLCP1"
"UBN1",5.8859247892384,0.111661918139965,0.191032120430625,0.405487023707038,0.65867427311275,"UBN1"
"UBN2",2.49027531620524,-0.118630690528077,0.238841043398667,0.363601657433953,0.619092225223517,"UBN2"
"UBOX5",6.26864172932076,0.373643180440817,0.213245435783599,0.0172873063319903,0.0832344435372256,"UBOX5"
"UBOX5-AS1",0.419807610126117,0.0477839837662824,0.255953722612415,0.485794451391528,NA,"UBOX5-AS1"
"UBP1",3.69723735480132,-0.0400936205313856,0.19908287917556,0.744555217014152,0.883619393005852,"UBP1"
"UBQLN1",30.7888159792218,0.135855945977156,0.102367044916772,0.168527415141173,0.397175454201619,"UBQLN1"
"UBQLN1-AS1",1.10497007424655,-0.101183570069822,0.260676301628559,0.338076983639063,0.59512334282399,"UBQLN1-AS1"
"UBQLN2",9.64638986789007,0.461616832013699,0.174937691992385,0.00143234073070226,0.0113764385940436,"UBQLN2"
"UBQLN4",1.96032430697495,-0.125597826869013,0.25285538011516,0.321368228186786,0.578290286141604,"UBQLN4"
"UBQLN4P1",0.0100935989328947,-0.00185905941198389,0.259807009308885,0.954681885190932,NA,"UBQLN4P1"
"UBQLNL",0.0434236557230551,0.0251372224786946,0.260328848041149,0.794005239656619,NA,"UBQLNL"
"UBR1",3.1688739198071,-0.000333076313306897,0.203445842782273,0.959875278790249,0.983260187712418,"UBR1"
"UBR2",6.12678708867904,-0.00245432014602569,0.178250877774622,0.984600575877816,0.994720938337654,"UBR2"
"UBR3",4.19945496099636,0.41416570687058,0.273891010057452,0.0191707898310416,0.0894281449255969,"UBR3"
"UBR4",2.61596272014233,-0.035746063556238,0.215847574778357,0.764017569216419,0.893973186618338,"UBR4"
"UBR5",2.57838991041934,0.0765370305816525,0.224908229399402,0.538139764105136,0.762425267140396,"UBR5"
"UBR5-DT",0.560806287590861,1.35713400110629,0.732872911143992,0.0013224191812158,0.0106718125201257,"UBR5-DT"
"UBR7",9.61528870437355,-0.19718174903137,0.180431550242018,0.156580805871994,0.379418936570792,"UBR7"
"UBTD1",2.46196856889688,-0.0938269627926285,0.229265517433559,0.459500312373227,0.705156423064721,"UBTD1"
"UBTD2",2.18973419887925,0.250204093873738,0.308313122299454,0.0939120933825582,0.273750705942068,"UBTD2"
"UBTF",11.6582684370974,0.316720930779662,0.162169851554824,0.0169119512755885,0.0818658172366982,"UBTF"
"UBXN1",27.1107683185207,0.110712511016478,0.108072064824162,0.257326251463898,0.511037343278184,"UBXN1"
"UBXN10",0.123946125001919,0.0838639402102673,0.276082342349923,0.392109598315403,NA,"UBXN10"
"UBXN11",1.91514786470999,0.182512099556081,0.27529726520981,0.175082676883787,0.405755819746038,"UBXN11"
"UBXN2A",57.8570050767692,0.489706195946774,0.0840601643227853,1.20214080001215e-09,3.40633635246686e-08,"UBXN2A"
"UBXN2B",14.9175917199268,0.0962682781278418,0.136210337235541,0.402572688514256,0.656265627348525,"UBXN2B"
"UBXN4",127.754777931444,0.0137922696046644,0.0685237643147567,0.85801671275963,0.938580161829627,"UBXN4"
"UBXN6",54.3866199082542,0.439176857297453,0.0747543592662424,1.15045592151848e-09,3.27463483000543e-08,"UBXN6"
"UBXN7",8.60301923044413,0.342872714459428,0.191381450101256,0.0192486176620299,0.0896582224383554,"UBXN7"
"UBXN7-AS1",0.0551100760712612,-0.00901586768619664,0.259770505261146,0.944011188688423,NA,"UBXN7-AS1"
"UBXN8",0.845982861730454,-0.114196722586918,0.274504894936098,0.20628729945377,0.447465605935842,"UBXN8"
"UCHL1",29.5885198436768,0.243633083363351,0.147379684163554,0.0496689221657016,0.179255510546957,"UCHL1"
"UCHL1-DT",0.0166333200933163,0.0131257572871818,0.259747017431576,0.901685565919726,NA,"UCHL1-DT"
"UCHL3",26.1172467436614,-0.127086244950268,0.113514722792639,0.217565519543061,0.462207328836754,"UCHL3"
"UCHL5",21.2462176838005,-0.332400696476454,0.139742771467394,0.00624428990812799,0.0381356365699797,"UCHL5"
"UCK1",12.3461312154597,0.00419503044089196,0.145125767498779,0.959577608923582,0.983178263528592,"UCK1"
"UCK2",3.65929145266988,-0.149846801180074,0.230107123433686,0.291125635117642,0.546664420211202,"UCK2"
"UCKL1",10.6339281226778,0.147779099768242,0.156463512738803,0.264329903975328,0.518966061472159,"UCKL1"
"UCKL1-AS1",0.422160360058024,0.0667447014499558,0.263066208259569,0.354483597627413,NA,"UCKL1-AS1"
"UCN",2.15492858035028,0.422136448107525,0.419351864671884,0.0267427618449208,0.114633024332987,"UCN"
"UCP1",0.0135065705519911,-0.00158046348164005,0.25979525932857,0.948694380615008,NA,"UCP1"
"UCP2",7.11465006048897,-0.146173769039375,0.195160394369207,0.294973345925236,0.551200669534046,"UCP2"
"UCP3",0.340238622561912,-0.0591891713799304,0.262502578176043,0.593999621762522,NA,"UCP3"
"UEVLD",7.40526740065131,0.0945329936944307,0.171202909626617,0.455007129976195,0.701080144072976,"UEVLD"
"UFC1",35.7348614624004,-0.0223432279274967,0.0952046394486804,0.799042449337557,0.912890760544479,"UFC1"
"UFC1P1",0.0274568624592865,-0.00325508276391144,0.25975712846921,0.934486218293251,NA,"UFC1P1"
"UFD1",35.8627669173749,-0.0920036205439064,0.101073483136981,0.316498578565291,0.572861235355862,"UFD1"
"UFD1-AS1",0.580083269221987,-0.039440313357532,0.251318992571026,0.6507982511023,0.832844349213512,"UFD1-AS1"
"UFL1",16.2162547529321,0.183798633355672,0.1448111555041,0.125340343220433,0.329887936649908,"UFL1"
"UFL1-AS1",0.0435790347336465,-0.00628932052269154,0.259737590673422,0.936115430419661,NA,"UFL1-AS1"
"UFM1",22.6035050917548,0.0552526269671977,0.11184874974881,0.580982802253491,0.792255000558332,"UFM1"
"UFSP1",0.760741338744678,-0.0828258169279984,0.257599547904438,0.361472891831513,0.617476841553844,"UFSP1"
"UFSP2",12.8359686687614,-0.0362794878963065,0.140262083734932,0.761679278942803,0.892408922367239,"UFSP2"
"UGCG",19.0937256517763,0.162867925769501,0.134584744256023,0.157769951531185,0.381300434754342,"UGCG"
"UGDH",5.10003538353205,0.238640215524419,0.216551792074283,0.10298170890312,0.289716654675793,"UGDH"
"UGDH-AS1",0.751296252490909,0.196297280168123,0.335583628807533,0.0769931738603817,0.240658663437879,"UGDH-AS1"
"UGGT1",11.2967898181495,-0.0147683957678373,0.14617486030697,0.902832067338305,0.95726481128006,"UGGT1"
"UGGT2",3.68179231715191,-0.127013937778968,0.221914008859351,0.362849616188501,0.618686107299024,"UGGT2"
"UGP2",121.120823284639,-0.41277348295056,0.0607934950949106,2.99822613935069e-12,1.17877134559909e-10,"UGP2"
"UGT2A3",0.0215274990785348,-0.00200058034091564,0.259768736211636,0.937383981376307,NA,"UGT2A3"
"UGT2B7",0.0173323602654508,-0.00235926121073632,0.259781817300687,0.945254865946493,NA,"UGT2B7"
"UGT3A2",0.0868176972608423,0.00450260364247017,0.258531391413642,0.851091197716307,NA,"UGT3A2"
"UGT8",0.231112658134487,-0.0269506839553463,0.25711696095955,0.940190103708896,NA,"UGT8"
"UHMK1",10.0937192713743,0.0320986852296259,0.158112867390184,0.784404675513461,0.905551918235249,"UHMK1"
"UHRF1",1.86009923331235,-0.0999462305413166,0.243767848478419,0.411355567630436,0.664176642243136,"UHRF1"
"UHRF2",1.21081857640993,0.136058903376817,0.269507227681692,0.235016962693757,0.483602945314059,"UHRF2"
"UIMC1",6.33440073911366,-0.325887172160255,0.246071067161096,0.0557998476053721,0.194088438684873,"UIMC1"
"ULBP1",0.0517789605425128,0.0141900899013673,0.259319504062035,0.835874834411984,NA,"ULBP1"
"ULBP2",0.185125509447854,-0.0473352707088543,0.263475443557489,0.791280505251501,NA,"ULBP2"
"ULBP3",2.00947317821317,-0.177805877398461,0.283321118853844,0.196472945825194,0.434707008799659,"ULBP3"
"ULK1",6.5429288502632,0.165678403645865,0.191291943016425,0.227591008408951,0.474579896254814,"ULK1"
"ULK2",3.37561865167374,0.140213914557088,0.225339697919707,0.297192967061246,0.553759585100346,"ULK2"
"ULK3",3.52858896178777,-0.20030781338033,0.261909550384715,0.182521335148536,0.41592119498347,"ULK3"
"ULK4",1.76415789441355,0.00518585078241933,0.223713733046502,0.966010313786535,0.986395240463307,"ULK4"
"UMAD1",5.35611540687112,0.378152057158761,0.235702784663534,0.023132283189518,0.103274398441209,"UMAD1"
"UMPS",2.4566512195982,0.0759432718381453,0.223300727974164,0.522509936763955,0.751384817625477,"UMPS"
"UNC119",10.8300215763208,-0.0806989745978739,0.156737769919463,0.522228561635403,0.751132677939294,"UNC119"
"UNC119B",1.02893876395987,0.0787121418661764,0.251305997258324,0.420215835067346,0.672270526574552,"UNC119B"
"UNC13A",0.0341081267359881,-0.00421865911102606,0.259744186320925,0.933104088901677,NA,"UNC13A"
"UNC13B",3.1960858169524,0.106837450098862,0.215614573405169,0.44028529021133,0.689559222724853,"UNC13B"
